"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,        1052,      -5.068588615,      -3.818031822,      -4.038067242,      -3.013977216,      -8.553480442
          0,           0,        1053,      -5.072751429,       -3.81760825,      -4.038403607,      -3.018708762,      -8.551515187
          0,           0,        1054,      -5.076036286,      -3.817513228,      -4.039201827,      -3.022615348,      -8.549534446
          0,           0,        1055,      -5.078376939,      -3.817752793,      -4.040462576,      -3.025620397,      -8.547536071
          0,           0,        1056,      -5.079728361,      -3.818330919,      -4.042184089,      -3.027666343,      -8.545524558
          0,           0,        1057,      -5.080069495,      -3.819249553,      -4.044362077,      -3.028718004,      -8.543503014
          0,           0,        1058,      -5.079404639,      -3.820508632,      -4.046989595,      -3.028764784,      -8.541472474
          0,           0,        1059,      -5.077763293,      -3.822106081,      -4.050056869,      -3.027821423,      -8.539434383
          0,           0,        1060,       -5.07519848,      -3.824037796,      -4.053551074,      -3.025927211,      -8.537392381
          0,           0,        1061,      -5.071783772,        -3.8262976,      -4.057456066,      -3.023143751,      -8.535351165
          0,           0,        1062,      -5.067609338,       -3.82887719,      -4.061752084,      -3.019551562,      -8.533315846
          0,           0,        1063,       -5.06277749,       -3.83176606,      -4.066415399,      -3.015245901,      -8.531292226
          0,           0,        1064,      -5.057398118,       -3.83495142,      -4.071417956,      -3.010332243,      -8.529286205
          0,           0,        1065,       -5.05158441,      -3.838418091,      -4.076726989,      -3.004921826,      -8.527303421
          0,           0,        1066,      -5.045449115,      -3.842148411,      -4.082304647,      -2.999127594,      -8.525349063
          0,           0,        1067,      -5.039101503,      -3.846122126,      -4.088107636,       -2.99306075,      -8.523428609
          0,           0,        1068,      -5.032645087,       -3.85031629,      -4.094086958,      -2.986828047,      -8.521547304
          0,           0,        1069,      -5.026176056,      -3.854705187,       -4.10018769,      -2.980529809,      -8.519709391
          0,           0,        1070,      -5.019782358,      -3.859260273,      -4.106348954,      -2.974258646,      -8.517919161
          0,           0,        1071,      -5.013543305,      -3.863950155,      -4.112504083,      -2.968098764,      -8.516180551
          0,           0,        1072,      -5.007529591,      -3.868740619,      -4.118581039,      -2.962125744,      -8.514497051
          0,           0,        1073,      -5.001803601,      -3.873594723,      -4.124503164,      -2.956406692,      -8.512871695
          0,           0,        1074,      -4.996419924,      -3.878472978,      -4.130190294,      -2.951000629,      -8.511307122
          0,           0,        1075,      -4.991425977,      -3.883333607,      -4.135560285,      -2.945959051,      -8.509805286
          0,           0,        1076,      -4.986862687,      -3.888132933,      -4.140530951,      -2.941326578,      -8.508367608
          0,           0,        1077,      -4.982765177,      -3.892825871,      -4.145022368,      -2.937141633,      -8.506995247
          0,           0,        1078,      -4.979163436,      -3.897366553,        -4.1489595,      -2.933437117,      -8.505689154
          0,           0,        1079,      -4.976082933,      -3.901709076,      -4.152274967,      -2.930241048,      -8.504449543
          0,           0,        1080,       -4.97354518,      -3.905808363,      -4.154911805,      -2.927577155,      -8.503276224
          0,           0,        1081,      -4.971568226,       -3.90962112,      -4.156825996,      -2.925465397,      -8.502168527
          0,           0,        1082,      -4.970167082,      -3.913106856,      -4.157988548,      -2.923922428,      -8.501125407
          0,           0,        1083,      -4.969354074,      -3.916228934,      -4.158386948,       -2.92296198,      -8.500145388
          0,           0,        1084,      -4.969139132,      -3.918955582,      -4.158025792,      -2.922595183,      -8.499226949
          0,           0,        1085,      -4.969530003,      -3.921260839,      -4.156926583,      -2.922830806,      -8.498368076
          0,           0,        1086,      -4.970532403,      -3.923125355,      -4.155126689,      -2.923675439,      -8.497565886
          0,           0,        1087,      -4.972150099,      -3.924537008,       -4.15267757,      -2.925133598,      -8.496817343
          0,           0,        1088,      -4.974384924,      -3.925491293,      -4.149642463,       -2.92720776,      -8.496119305
          0,           0,        1089,      -4.977236722,      -3.925991456,       -4.14609371,      -2.929898334,      -8.495468827
          0,           0,        1090,       -4.98070322,      -3.926048357,      -4.142109976,      -2.933203549,      -8.494862667
          0,           0,        1091,      -4.984779824,      -3.925680083,       -4.13777354,      -2.937119272,       -8.49429681
          0,           0,        1092,      -4.989459335,      -3.924911333,      -4.133167822,      -2.941638733,      -8.493767094
          0,           0,        1093,      -4.994731571,      -3.923772611,      -4.128375254,      -2.946752173,      -8.493269983
          0,           0,        1094,      -5.000582895,      -3.922299284,      -4.123475554,      -2.952446383,      -8.492801946
          0,           0,        1095,      -5.006995639,      -3.920530562,      -4.118544408,      -2.958704145,      -8.492359249
          0,           0,        1096,      -5.013947414,      -3.918508442,      -4.113652552,       -2.96550356,      -8.491936981
          0,           0,        1097,      -5.021410308,      -3.916276691,      -4.108865196,      -2.972817255,      -8.491530794
          0,           0,        1098,      -5.029349962,      -3.913879873,      -4.104241747,      -2.980611483,      -8.491136574
          0,           0,        1099,      -5.037724544,      -3.911362492,      -4.099835766,      -2.988845102,      -8.490752716
          0,           0,        1100,      -5.046483627,      -3.908768226,      -4.095695093,      -2.997468472,      -8.490372363
          0,           0,        1101,       -5.05556702,      -3.906139308,      -4.091862107,      -3.006422285,       -8.48999543
          0,           0,        1102,      -5.064903603,      -3.903516012,      -4.088374051,      -3.015636404,       -8.48961807
          0,           0,        1103,      -5.074410262,      -3.900936271,      -4.085263414,       -3.02502879,      -8.489232975
          0,           0,        1104,      -5.083991055,      -3.898435401,      -4.082558328,      -3.034504641,      -8.488835406
          0,           0,        1105,       -5.09353677,      -3.896045914,      -4.080282949,      -3.043955913,       -8.48842576
          0,           0,        1106,      -5.102925101,      -3.893797418,      -4.078457824,      -3.053261436,       -8.48799979
          0,           0,        1107,      -5.112021672,      -3.891716581,      -4.077100227,      -3.062287847,      -8.487554674
          0,           0,        1108,      -5.120682152,      -3.889827136,      -4.076224455,      -3.070891608,      -8.487088114
