"Time_Iter",    "Cur_Time"    ,     "rms[P]"     ,     "rms[U]"     ,     "rms[V]"     ,    "Avg_Press"   ,       "CD"       ,       "CL"       ,     "probe1"     
       2118,             21.18,      -8.962017846,      -9.681212044,      -10.25946247,                 0,       1.859113412,      0.7784054532,     0.08921465579
       2119,             21.19,      -8.970166328,      -9.685168512,       -10.2702061,                 0,       1.866604088,      0.7972913571,     0.08923687943
       2120,              21.2,      -8.976962378,      -9.688459706,      -10.27938403,                 0,       1.873255905,      0.8089147166,     0.08922545031
       2121,             21.21,      -8.982261885,      -9.691066311,      -10.28696704,                 0,       1.878853802,      0.8132370848,     0.08918080575
       2122,             21.22,      -8.985883185,      -9.692940039,      -10.29174034,                 0,       1.883222681,      0.8102985332,     0.08910445136
       2123,             21.23,      -8.987569787,      -9.693995142,      -10.29201652,                 0,       1.886234152,      0.8001950472,     0.08899895046
       2124,             21.24,      -8.987352899,      -9.694170734,      -10.28747691,                 0,        1.88779743,      0.7830955527,      0.0888678985
       2125,             21.25,      -8.985486089,      -9.693481229,      -10.28024025,                 0,        1.88786027,      0.7592167812,     0.08871580971
       2126,             21.26,      -8.982319618,      -9.692127615,      -10.27288772,                 0,       1.886420894,      0.7288281214,     0.08854812449
       2127,             21.27,      -8.978297897,      -9.690399862,      -10.26653067,                 0,       1.883537053,      0.6922350553,     0.08837090768
       2128,             21.28,      -8.973751645,      -9.688396648,      -10.26020429,                 0,        1.87931362,      0.6497692622,     0.08819051036
       2129,             21.29,      -8.968543862,       -9.68585492,      -10.25268325,                 0,       1.873907044,      0.6018071908,     0.08801329681
       2130,              21.3,      -8.962464915,      -9.682461923,      -10.24371743,                 0,       1.867496149,      0.5487470192,      0.0878454422
       2131,             21.31,      -8.955635125,      -9.678346295,      -10.23418432,                 0,       1.860282083,      0.4910080645,     0.08769273609
       2132,             21.32,      -8.948532189,      -9.673880683,      -10.22495353,                 0,       1.852490826,       0.429040322,     0.08756034026
       2133,             21.33,      -8.941400905,      -9.669265756,       -10.2163245,                 0,       1.844376755,      0.3633218375,      0.0874526363
       2134,             21.34,      -8.934338782,      -9.664531699,      -10.20844835,                 0,       1.836212414,       0.294362077,      0.0873731191
       2135,             21.35,      -8.927519791,      -9.659814573,      -10.20138437,                 0,       1.828276651,      0.2226968076,      0.0873250028
       2136,             21.36,      -8.920884445,      -9.655039838,       -10.1948966,                 0,       1.820839058,      0.1488886804,     0.08731016169
       2137,             21.37,      -8.914526697,      -9.650342136,      -10.18886729,                 0,        1.81415938,     0.07353960087,     0.08732951415
       2138,             21.38,      -8.908879945,      -9.645927418,      -10.18372687,                 0,       1.808487312,   -0.002715560303,     0.08738392394
       2139,             21.39,      -8.903279196,       -9.64113308,      -10.17929977,                 0,       1.803988031,     -0.0792169213,     0.08747136941
       2140,              21.4,      -8.906603822,      -9.645295178,      -10.18114506,                 0,       1.801217834,     -0.1552953149,     0.08758830441
       2141,             21.41,      -8.907213688,      -9.644784128,      -10.18383238,                 0,       1.800047017,     -0.2302183434,     0.08773005745
       2142,             21.42,      -8.908221761,      -9.643505306,      -10.18791015,                 0,       1.800316293,     -0.3032969258,      0.0878911275
       2143,             21.43,      -8.914324384,       -9.64767034,      -10.19635881,                 0,       1.802321048,      -0.373844313,     0.08806552552
       2144,             21.44,      -8.916187738,      -9.646739651,      -10.20388683,                 0,       1.805588983,     -0.4411041782,       0.088246874
       2145,             21.45,      -8.918515041,      -9.646447294,       -10.2126193,                 0,       1.809998423,     -0.5044376458,     0.08842866102
       2146,             21.46,        -8.9292928,      -9.656816254,      -10.22812694,                 0,        1.81610195,     -0.5632755077,     0.08860451706
       2147,             21.47,      -8.939312267,      -9.662712086,      -10.24576302,                 0,        1.82344783,     -0.6169601995,     0.08876829815
       2148,             21.48,      -8.950154382,      -9.667993839,      -10.26394965,                 0,       1.831445634,     -0.6649416813,     0.08891428923
       2149,             21.49,      -8.962738955,      -9.675219213,      -10.28306298,                 0,       1.839811501,     -0.7067597584,     0.08903742514
       2150,              21.5,      -8.974323452,       -9.68189341,      -10.30154737,                 0,       1.848247611,     -0.7420274794,     0.08913351372
       2151,             21.51,      -8.984795087,      -9.687924919,      -10.31912514,                 0,       1.856461428,     -0.7704431112,     0.08919934325
       2152,             21.52,      -8.993903971,      -9.693382264,      -10.33481052,                 0,       1.864172499,     -0.7917689519,     0.08923271596
       2153,             21.53,      -9.001134356,      -9.698161969,      -10.34671615,                 0,       1.871126914,     -0.8058610958,     0.08923254175
       2154,             21.54,      -9.006125435,      -9.702083653,      -10.35266686,                 0,       1.877089307,     -0.8126497925,     0.08919887518
       2155,             21.55,      -9.008618157,      -9.704963952,      -10.35121353,                 0,       1.881877294,      -0.812151829,     0.08913286827
       2156,             21.56,      -9.008540276,      -9.706609041,       -10.3428714,                 0,       1.885344448,     -0.8044433414,     0.08903674186
       2157,             21.57,      -9.006233503,      -9.707198292,      -10.33025016,                 0,       1.887392201,     -0.7896725931,     0.08891375715
       2158,             21.58,      -9.001976082,       -9.70672959,      -10.31544009,                 0,       1.887958477,     -0.7680459054,     0.08876813785
       2159,             21.59,      -8.996205071,      -9.705294172,      -10.29925279,                 0,       1.887026571,     -0.7398150813,     0.08860503061
       2160,              21.6,      -8.989400195,      -9.702951773,      -10.28209829,                 0,       1.884628106,     -0.7052750298,     0.08843031115
       2161,             21.61,      -8.981933994,      -9.699747508,      -10.26477837,                 0,        1.88084791,     -0.6647499975,     0.08825026186
       2162,             21.62,      -8.973881118,      -9.695723998,      -10.24818192,                 0,       1.875823454,     -0.6185985459,      0.0880712644
